x,y
0.61551374,0.8468884
0.4003878,0.6248556
0.45842826,0.37062922
0.18597414,0.8050492
0.5988466,0.27094805
0.15650381,0.21369147
0.6178254,0.79318523
0.08764861,0.68482274
0.42244554,0.86515903
0.0966107,0.30262595
0.60127795,0.18712012
0.16518407,0.79269326
0.15337278,0.84867185
0.16059464,0.34668577
0.49670988,0.19533268
0.16539608,0.80973697
0.14986624,0.5722656
0.1964349,0.8368217
0.2290059,0.40715247
0.5077205,0.62553126
0.5713318,0.92545766
0.4320291,0.42125967
0.63161653,0.23941256
0.31084725,0.6802667
0.09265436,0.77351063
0.22171587,0.60481733
0.17595918,0.32037446
0.1545389,0.84874964
0.42404208,0.46199167
0.44873676,0.14875469
0.56544584,0.03697468
0.30358672,0.47184804
0.5047753,0.8307478
0.2303034,0.7302619
0.14502954,0.32897744
0.12415655,0.34819135
0.49215072,0.03553339
0.20062688,0.72005165
0.49190655,0.81688577
0.29290456,0.5212956
0.4159546,0.6877737
0.49163282,0.15158044
0.20420393,0.5335867
0.50070333,0.4931952
0.17072965,0.1649553
0.2593231,0.16777316
0.5392518,0.14966184
0.17697051,0.36880097
0.12431097,0.6273852
0.5517812,0.18248034
0.64149535,0.28118008
0.52039427,0.38902652
0.1234942,0.7322421
0.4551324,0.40717778
0.23155038,0.0931791
0.4693746,0.7686791
0.50708133,0.023037605
0.5794585,0.80288786
0.2765414,0.32794213
0.44759002,0.83482105
0.43409637,0.6220092
0.036935143,0.5656536
0.36271048,0.45343488
0.21912996,0.73689175
0.403488,0.39652625
0.2437024,0.29364148
0.10240915,0.25481462
0.24984899,0.005063077
0.3984926,0.32153252
0.1172607,0.56395894
0.2982227,0.5874056
0.20684609,0.8187641
0.47774,0.48600584
0.025633378,0.5952755
0.19891562,0.8118332
0.03979905,0.7208344
0.44977632,0.47813785
0.4989229,0.66975033
0.2911876,0.3907118
0.5104904,0.89355123
0.29733667,0.20349178
0.48382887,0.8259108
0.388431,0.35784763
0.50423753,0.2728477
0.11836235,0.60547155
0.32595864,0.3297375
0.62630343,0.20299204
0.3849436,0.6427654
0.42614537,0.37952912
0.5150754,0.3822483
0.34404045,0.29068318
0.45540193,0.42183062
0.30114958,0.25879395
0.2675974,0.09036365
0.4542004,0.92378205
0.30393702,0.21797487
0.62008107,0.3092107
0.5836143,0.95101506
0.6175295,0.22614788
0.60699046,0.13863143
0.08976406,0.7791218
0.4739034,0.8280486
0.14274411,0.68979037
0.49065208,0.11220984
0.27763158,0.2365533
0.28542435,0.44210154
0.44846123,0.6783539
0.5234726,0.38713238
0.13614218,0.6367222
0.11075178,0.2370302
0.1562215,0.56178284
0.11493573,0.73106414
0.19361404,0.49655172
0.46010852,0.44471258
0.17647606,0.68363255
0.27724782,0.17005818
0.5870227,0.7797851
0.22515926,0.3888027
0.11916722,0.7460031
0.4747457,0.85084754
0.5066756,0.94593227
0.048459124,0.7150731
0.4859723,0.09011771
0.2779471,0.33202338
0.2861212,0.6113878
0.31734738,0.6386397
0.36666507,0.4569168
0.49621105,0.8265503
0.261845,0.7549461
0.25565973,0.46521524
0.112770215,0.7367485
0.41833162,0.8775008
0.36245388,0.86576873
0.33402276,0.6118081
0.13677415,0.6160847
0.47929266,0.691162
0.3492399,0.19308242
0.3978445,0.7991408
0.35085127,0.662899
0.27203807,0.37211818
0.3094531,0.40128738
0.26083288,0.13594486
0.21013263,0.79580486
0.39092338,0.05843947
0.17456709,0.48665395
0.15886709,0.32758552
0.31095877,0.14037341
0.35460663,0.20673984
0.16186197,0.34979287
0.4518556,0.49703074
0.46313936,0.9766329
0.2639145,0.40599835
0.3599769,0.706128
0.42257756,0.29436406
0.27802417,0.14611596
0.21022882,0.39160267
0.5014821,0.81280476
0.5353579,0.7053685
0.62524635,0.7288876
0.25762382,0.28915042
0.41773602,0.42670912
0.5184669,0.4528578
0.63636625,0.12855902
0.3890738,0.060641967
0.56709987,0.7578145
0.26413143,0.54744685
0.41726363,0.47505695
0.43219286,0.4768351
0.38466194,0.3378416
0.18933737,0.7312181
0.1074464,0.21930681
0.41038477,0.8722668
0.51746464,0.001018539
0.25372636,0.0453499
0.33143097,0.44969618
0.56799847,0.8236739
0.49044228,0.1650011
0.28281698,0.2953186
0.5035292,0.97743624
0.26364514,0.31665483
0.26984856,0.6859201
0.5262907,0.7851114
0.37514374,0.931966
0.40295187,0.55900383
0.4650839,0.71049833
0.18627094,0.68150663
0.50058645,0.8444934
0.35846865,0.41372
0.31903723,0.123850755
0.37225437,0.8647699
0.62004584,0.20960711
0.1282838,0.33162442
0.35840333,0.4125872
0.58387274,0.2416807
0.1994949,0.49579877
0.26538423,0.13886009
0.5222209,0.85337985
0.11539265,0.7305945
0.36499882,0.27305076
0.65012246,0.12162838
0.37146837,0.18082066
0.068935156,0.75402534
0.36475056,0.31881812
0.4995051,0.8042104
0.3872896,0.70152634
0.652786,0.14858302
0.08742977,0.24198562
0.042061478,0.61468595
0.34388557,0.3262964
0.4195969,0.8756123
0.04804209,0.42868543
0.6114003,0.75063837
0.12425542,0.52442837
0.11832314,0.6338397
0.23275109,0.3073416
0.1389629,0.4591663
0.5838501,0.9481162
0.25754097,0.39888367
0.24238363,0.23786041
0.07501059,0.76275593
0.22498474,0.45706886
0.44992366,0.41761634
0.31665036,0.2716082
0.3895658,0.77714217
0.11050282,0.675702
0.5679574,0.7513477
0.5044857,0.0920454
0.036349367,0.5645352
0.2977088,0.63912773
0.2117759,0.858336
0.08090253,0.45183304
0.28623295,0.6092577
0.25030115,0.38336608
0.15621296,0.34779024
0.45426157,0.96552926
0.4011709,0.37692064
0.4203449,0.47425514
0.37255865,0.12131771
0.44418645,0.1496241
0.47459802,0.42046103
0.4461319,0.15907541
0.60156584,0.9164701
0.47728738,0.29491368
0.5126698,0.8303619
0.6094596,0.7185125
0.24103115,0.23574266
0.34324992,0.088868804
0.35866046,0.3027912
0.13054599,0.63554335
0.12526567,0.803049
0.3445891,0.14481364
0.41401723,0.46567574
0.25451672,0.016047843
0.45687032,0.53449994
0.45420367,0.9677691
0.46372062,0.15968333
0.6560835,0.801579
0.5521765,0.8017426
0.554717,0.952075
0.36201864,0.5531314
0.048363894,0.7014066
0.2380579,0.10585057
0.21137825,0.21736681
0.37175804,0.2824956
0.37932467,0.64065695
0.037094068,0.58687365
0.44961956,0.8123375
0.63365877,0.16067928
0.12141204,0.32691398
0.3733769,0.5995874
0.21549065,0.26656318
0.40287527,0.21637475
0.458757,0.44300574
0.05944829,0.7554643
0.5599389,0.75720435
0.115362994,0.65910494
0.4548898,0.41999125
0.29183123,0.039876085
0.29606256,0.6372389
0.52829415,0.87337
0.42533508,0.32510924
0.46413955,0.9451635
0.63472074,0.83188146
0.33726287,0.41415614
0.20335217,0.1208085
0.15152062,0.75550294
0.62364155,0.15481944
0.40370235,0.7812441
0.60385424,0.9044052
0.5340365,0.23570572
0.38043728,0.06368501
0.1219113,0.34286258
0.6848698,0.14501967
0.092233315,0.4509853
0.47870314,0.8509143
0.2799337,0.044604737
0.26187477,0.54439086
0.44415063,0.67963773
0.5453187,0.6256775
0.6058793,0.32012445
0.20013475,0.7259976
0.075785235,0.4464859
0.1050047,0.53971744
0.28778866,0.10850888
0.025991017,0.6392471
0.54126996,0.62265974
0.46055666,0.3813083
0.594655,0.2615378
0.60166323,0.19225487
0.46649137,0.2935834
0.40923056,0.88632417
0.47453856,0.28871194
0.46348187,0.64121383
0.31462052,0.34268644
0.55989456,0.97012764
0.35198167,0.21060221
0.18285905,0.32696366
0.22695325,0.3623829
0.12728553,0.6938181
0.45544067,0.20867948
0.2373572,0.09828559
0.1593165,0.2970688
0.21449448,0.3986479
0.48693138,0.9760497
0.16114542,0.81874454
0.48280382,0.08569817
0.62728316,0.2995387
0.502046,0.4849799
0.5193632,0.663267
0.12740599,0.19744675
0.6570142,0.20957078
0.064491294,0.44124037
0.12583812,0.5937473
0.37043634,0.28457922
0.3936182,0.5173995
0.5055287,0.6821766
0.34820566,0.3012292
0.4581005,0.88502073
0.3960014,0.4173329
0.3510887,0.51370996
0.402151,0.25258693
0.5163583,0.41191772
0.643711,0.20561713
0.17785303,0.19445252
0.21350886,0.4042653
0.47470275,0.202376
0.48804495,0.19463825
0.53167504,0.9182648
0.46807298,0.052414846
0.5010572,0.7727125
0.43315297,0.60162246
0.19332172,0.62254757
0.15232836,0.58018076
0.50295943,0.020133423
0.5364652,0.66957545
0.17948772,0.38279054
0.13160415,0.7846028
0.29281336,0.37801594
0.21614651,0.5471891
0.45402354,0.8458114
0.45799938,0.55327016
0.47606146,0.5593042
0.17818466,0.38111743
0.2892442,0.3223776
0.51420414,0.9345469
0.48301375,0.17108011
0.5328823,0.21338975
0.39445558,0.50650793
0.6303691,0.21792212
0.5358231,0.04170617
0.47752345,0.44103292
0.18034585,0.48396248
0.18534586,0.33471632
0.17467234,0.839572
0.29205823,0.04521903
0.30660072,0.4151613
0.3871846,0.49982452
0.5458829,0.031659137
0.37133545,0.93074113
0.3958957,0.31852615
0.37219054,0.56131804
0.47592103,0.43135813
0.18306743,0.31506592
0.27843288,0.008556459
0.62160647,0.7922166
0.58325934,0.8442206
0.24616931,0.52638894
0.49064735,0.2154253
0.32735342,0.6122046
0.641912,0.18957917
0.115794286,0.7611637
0.65169984,0.2766631
0.26499182,0.1734794
0.09665044,0.25603127
0.48636463,0.90032655
0.39696532,0.06480423
0.42700726,0.7746256
0.09208562,0.4546044
0.3629797,0.62938523
0.41609985,0.41869554
0.21813995,0.8399687
0.5581792,0.76567256
0.14892536,0.5785517
0.122505225,0.73502284
0.371448,0.3707001
0.2811875,0.3017179
0.12797065,0.22525154
0.432019,0.3108415
0.45787075,0.4053614
0.426631,0.38560835
0.13098058,0.77476454
0.5229508,0.56583226
0.4393452,0.4444947
0.5424701,0.75129014
0.47354087,0.49887148
0.06601255,0.71338636
0.3400012,0.5221192
0.6469591,0.15054497
0.11211358,0.35038933
0.52795804,0.69799006
0.3882539,0.23954345
0.2734454,0.1424323
0.30525345,0.61670893
0.19394572,0.13480861
0.38021436,0.6895818
0.06318135,0.5779428
0.5692845,0.038752582
0.37998945,0.81013405
0.10842689,0.3061807
0.37851995,0.6514822
0.18739781,0.8266064
0.266595,0.1153374
0.2716793,0.24274285
0.17071232,0.3397534
0.4318352,0.14848796
0.2219308,0.39782822
0.1393995,0.5937257
0.12238049,0.17374492
0.45823094,0.6912749
0.19081496,0.70418924
0.32613885,0.31857565
0.2917938,0.03355427
0.54198575,0.9196122
0.5907301,0.95490533
0.08896259,0.42356196
0.521675,0.39318618
0.36966762,0.9372659
0.095110014,0.77724916
0.5332284,0.049783014
0.33161828,0.43315068
0.23401208,0.72532773
0.43284577,0.46216714
0.12616353,0.7947671
0.50113744,0.9204855
0.386006,0.4170183
0.42304498,0.12200987
0.07260853,0.45383462
0.30465603,0.5624085
0.47782055,0.89538974
0.14413331,0.3845493
0.2653557,0.4272543
0.07353427,0.4341692
0.17998627,0.6243564
0.089218765,0.36219218
0.37089932,0.6520965
0.45569763,0.7749443
0.31308863,0.3397578
0.33708438,0.4884452
0.19777887,0.25503343
0.2028151,0.57729155
0.41600618,0.18515271
0.4586579,0.39984912
0.20524532,0.685585
0.19060475,0.10531783
0.666627,0.79481244
0.5213181,0.85344905
0.37954012,0.26854444
0.13952772,0.3059852
0.15858363,0.13189249
0.24261491,0.19473329
0.59664345,0.81600267
0.36929226,0.86565846
0.5319509,0.7227929
0.31450415,0.14710325
0.18394619,0.26764688
0.24738663,0.08060816
0.5979335,0.83549696
0.25152063,0.2387404
0.12427696,0.3195028
0.364964,0.59830767
0.34511435,0.7260306
0.27204502,0.83122426
0.035704743,0.5863164
0.41136056,0.5616972
0.5060907,0.33601105
0.61416507,0.7517981
0.26333117,0.50804424
0.19903512,0.15717971
0.49141684,0.42153567
0.14960505,0.3063027
0.34325293,0.19809978
0.31621194,0.4872825
0.48585194,0.8906629
0.63513803,0.18714893
0.5833342,0.78240657
0.14592543,0.5548521
0.63763916,0.20861654
0.5993809,0.85809356
0.38234204,0.36630946
0.49414855,0.43595847
0.29227164,0.3945937
0.051501274,0.56546795
0.090443306,0.6653648
0.3531872,0.22471058
0.28393036,0.35700968
0.28128716,0.37050423
0.17515191,0.6803749
0.1363928,0.17296591
0.54705447,0.904138
0.4122769,0.56205904
0.21251474,0.08313912
0.6327886,0.27617148
0.43774527,0.9316235
0.038218435,0.58211124
0.62336767,0.7707159
0.32358372,0.17953439
0.21838345,0.39860907
0.2665049,0.04366329
0.4202238,0.8728454
0.46641168,0.6764396
0.38689455,0.83143866
0.19367892,0.24729705
0.03683463,0.5677123
0.09873112,0.42843863
0.514956,0.86863667
0.03175822,0.5858929
0.48948145,0.64947367
0.13054207,0.54828787
0.1622661,0.5969656
0.3969597,0.60785747
0.46428832,0.5177993
0.32026023,0.22536163
0.5656577,0.96277857
0.31106576,0.5168086
0.47215673,0.5553055
0.034421768,0.47501448
0.3981172,0.25601348
0.39594147,0.6063237
0.51602846,0.8682122
0.4768646,0.3936857
0.100753084,0.63960785
0.12662032,0.5969276
0.5025549,0.9355535
0.16771165,0.23264979
0.60943455,0.25215152
0.31996155,0.6242128
0.65876484,0.13250044
0.14734583,0.5695473
0.5886256,0.28869742
0.24958813,0.6216594
0.2980047,0.6658408
0.36560193,0.2930311
0.31287566,0.03638704
0.48937023,0.44467688
0.52079105,0.3921832
0.49882996,0.6731738
0.2629578,0.6292817
0.18916623,0.7247735
0.2948939,0.21368669
0.47159633,0.3774667
0.51640457,0.7785279
0.5775227,0.3721895
0.32208374,0.52919203
0.21225175,0.858457
0.4489704,0.97262967
0.51002157,0.39546928
0.5794857,0.9489092
0.3705459,0.9328428
0.42438254,0.0733709
0.51239926,0.8684235
0.28329813,0.01100521
0.5894407,0.3732201
0.17478633,0.275077
0.43012068,0.41778523
0.2980764,0.3564441
0.6258621,0.7470097
0.3483324,0.41278672
0.11146988,0.19574541
0.4442468,0.42991912
0.44130766,0.8520871
0.46097395,0.15180568
0.12500021,0.7384194
0.066067524,0.6825345
0.5116654,0.03423601
0.5128867,0.8074422
0.24909256,0.3833822
0.6470336,0.20034733
0.13577108,0.8327935
0.17600949,0.19264716
0.61162883,0.79523194
0.516581,0.32627758
0.20482883,0.4797136
0.117977105,0.22497344
0.27807045,0.26380014
0.34928307,0.42341697
0.35275564,0.44085678
0.16684341,0.2580443
0.11544199,0.20942527
0.26705506,0.58502644
0.63420933,0.14651352
0.12023821,0.5946651
0.25414437,0.22236386
0.47036228,0.11424729
0.5551616,0.88754505
0.5226281,0.9254521
0.2125172,0.8584399
0.08523028,0.75688964
0.5514687,0.70068926
0.47140893,0.94826084
0.27342767,0.20929362
0.22080415,0.116689555
0.4862262,0.43774542
0.37641028,0.46619138
0.27121478,0.63206017
0.3244267,0.6833613
0.65087855,0.13528644
0.38783872,0.3828865
0.59157544,0.81195146
0.6091546,0.25314274
0.52873516,0.6724412
0.070766225,0.60450065
0.28247035,0.31371406
0.27010462,0.32600918
0.6426334,0.221225
0.64723444,0.77456415
0.5299859,0.33979058
0.28372782,0.55631715
0.4648974,0.33945292
0.21692207,0.72471267
0.14212248,0.5806535
0.659858,0.21059269
0.21286955,0.7023373
0.5241869,0.2416127
0.13532531,0.2434334
0.41936287,0.74879813
0.37254256,0.356741
0.17431718,0.46654883
0.14593719,0.16976988
0.36776173,0.32492822
0.5227415,0.8098368
0.3844291,0.5376298
0.07847997,0.4661275
0.51746464,0.001018539
0.31080958,0.16031002
0.57751906,0.9334775
0.30420715,0.7001435
0.14681508,0.37423766
0.54082495,0.69554144
0.5208698,0.303357
0.63039476,0.19415905
0.38264543,0.38495398
0.56789947,0.9580767
0.5075691,0.0595366
0.33588606,0.53218377
0.48128164,0.486373
0.5530207,0.047844186
0.35353518,0.6218225
0.3779616,0.6321633
0.34423488,0.06960523
0.55936074,0.02486635
0.3587016,0.45574424
0.30100894,0.18983763
0.66589576,0.15440865
0.4691041,0.8426883
0.29505408,0.45491207
0.16925389,0.8287118
0.3472093,0.6521468
0.4779904,0.8966237
0.2941234,0.6918683
0.4648021,0.20263845
0.04549326,0.75537443
0.26392433,0.5451865
0.08362686,0.43684202
0.2510849,0.23607968
0.51032525,0.69680375
0.59009504,0.9600224
0.12078988,0.22669366
0.055816643,0.67722744
0.23500817,0.097088836
0.40038124,0.4638134
0.62304837,0.78237057
0.3472688,0.43812102
0.4881862,0.9272659
0.44000068,0.2876811
0.1326898,0.17870218
0.19702864,0.7214863
0.45686013,0.5295956
0.3756968,0.1661927
0.19931963,0.22423685
0.4202729,0.5665733
0.20515251,0.35599843
0.27118313,0.27160755
0.3499474,0.49381894
0.37883714,0.43143812
0.3396807,0.22659534
0.20455381,0.5697223
0.26229832,0.5240453
0.40456367,0.14948049
0.38322327,0.08680785
0.21039903,0.8006367
0.4953261,0.6606276
0.5126107,0.003916697
0.31216368,0.14593281
0.64195836,0.27641654
0.06194385,0.43825015
0.28096053,0.24256831
0.25190127,0.7564967
0.19446303,0.50312185
0.4599772,0.28976285
0.24813679,0.10728291
0.13443585,0.5641006
0.28837624,0.3018714
0.1878545,0.3272091
0.47380587,0.2904335
0.68560493,0.18336554
0.47589862,0.3896357
0.4705055,0.56673473
0.45288852,0.17237784
0.036938,0.5998037
0.6879469,0.17726214
0.66460633,0.2179081
0.27817652,0.31809026
0.32982436,0.16557513
0.49207547,0.9681209
0.14598942,0.37074918
0.49729827,0.5833465
0.340834,0.55011654
0.3689593,0.08170176
0.20210122,0.16905954
0.37861678,0.26403126
0.16378538,0.36460164
0.5705806,0.26759747
0.08086127,0.45445013
0.5887961,0.95590454
0.55184025,0.06072424
0.43922386,0.5682598
0.40398577,0.4683707
0.41903606,0.64461046
0.4985843,0.67017215
0.53042585,0.8543397
0.3145098,0.15691464
0.07857655,0.5718042
0.4248867,0.58397037
0.6424924,0.11753234
0.22864373,0.4343535
0.52110547,0.84639484
0.1500169,0.38224846
0.3988019,0.6072625
0.16354492,0.6387534
0.088490844,0.41978246
0.45569316,0.6995077
0.37638274,0.7401833
0.19696137,0.11991327
0.17992191,0.69936126
0.47938502,0.6510271
0.49534792,0.8931527
0.5658869,0.26924548
0.20969008,0.18726045
0.19615826,0.49718156
0.44845003,0.756442
0.30273965,0.42097867
0.15601598,0.1860932
0.56134534,0.27427799
0.32945922,0.5553032
0.30908617,0.22890513
0.10219043,0.26011378
0.48265955,0.042019967
0.4610926,0.1614872
0.1662629,0.33398908
0.33561975,0.35360423
0.3356238,0.5897923
0.5374454,0.66657907
0.1420949,0.34851727
0.30192614,0.5425435
0.4201068,0.42850974
0.47421739,0.97818035
0.3533962,0.07649908
0.06803433,0.7171023
0.3886028,0.18853408
0.44000113,0.83040214
0.13946195,0.45817378
0.45790398,0.22913603
0.02538142,0.6004125
0.14480911,0.6779589
0.16488154,0.25124
0.47047567,0.56533307
0.16498719,0.6245006
0.17399818,0.10969801
0.3469034,0.8223317
0.1440017,0.18893851
0.4502301,0.43069187
0.3994983,0.112601474
0.25770128,0.41463047
0.4941266,0.6547103
0.5235101,0.41833666
0.051685635,0.45940948
0.34076253,0.87251943
0.59018785,0.45429537
0.4497537,0.18985069
0.4028997,0.8825257
0.055125043,0.6875511
0.5614646,0.0403146
0.5118936,0.9709429
0.32042596,0.14811386
0.28878766,0.58919394
0.08280484,0.5184951
0.64831376,0.22998717
0.27615884,0.007170598
0.564778,0.7236553
0.11113364,0.27755278
0.5405877,0.21545832
0.4852651,0.15429167
0.24359831,0.40415773
0.2706869,0.055821337
0.30942595,0.116326444
0.40612176,0.6810319
0.42817974,0.2033254
0.24805011,0.3992427
0.32571572,0.6109288
0.39562064,0.3844304
0.32942602,0.5090984
0.24466892,0.70896935
0.29230598,0.32779536
0.22545461,0.50182563
0.2551777,0.60973734
0.5308735,0.92226046
0.21581563,0.5120507
0.5246327,0.6991984
0.45442578,0.7857861
0.10086737,0.6408169
0.32096696,0.4901239
0.27897793,0.70466834
0.5337762,0.9327489
0.28202334,0.32131597
0.51338017,0.6792908
0.207814,0.48814338
0.25886756,0.1667206
0.2699671,0.23383723
0.0683283,0.7031856
0.5797335,0.70323116
0.28784326,0.32684654
0.12299545,0.34101048
0.15782042,0.56517035
0.3851608,0.6160794
0.2248915,0.8365728
0.25947797,0.7324122
0.54465246,0.02233982
0.51004213,0.61539114
0.16232044,0.66707885
0.41284284,0.18767053
0.17394459,0.5669892
0.29423028,0.026010014
0.1309727,0.61983454
0.38423768,0.93127346
0.12507556,0.17747974
0.3245008,0.2627926
0.25252149,0.6032138
0.30663693,0.43197936
0.2793267,0.32636067
0.26069432,0.5656243
0.31810468,0.37062955
0.2791879,0.07980114
0.46893534,0.842161
0.5047695,0.13221377
0.15481843,0.6351396
0.27115086,0.03629962
0.4592742,0.63420373
0.5843852,0.3719798
0.637368,0.14548703
0.36111546,0.8649973
0.19096369,0.16046008
0.3089716,0.5403237
0.6007507,0.18762147
0.29973513,0.16616438
0.18577132,0.4899493
0.047108434,0.61871743
0.55233467,0.6999509
0.18888259,0.4490486
0.30800614,0.48434174
0.13599353,0.6153427
0.3436337,0.29380158
0.24212597,0.23508886
0.2730915,0.5673257
0.13744591,0.15478861
0.30006593,0.46858016
0.2592069,0.12893899
0.31898746,0.8612149
0.095372744,0.4558149
0.22341728,0.18237722
0.4790982,0.9777783
0.30270016,0.56248224
0.48167822,0.17040078
0.19024362,0.74537075
0.13737485,0.61626095
0.5954144,0.7572744
0.18937646,0.7308815
0.53838634,0.6542884
0.21950094,0.5966747
0.6206517,0.13009492
0.4296441,0.85089356
0.6466571,0.21555467
0.4371921,0.45796072
0.65111154,0.22208521
0.17636703,0.44907108
0.40367988,0.5671438
0.38352704,0.22340748
0.3828323,0.30892712
0.33583426,0.26802865
0.23167597,0.27645582
0.27096188,0.6804959
0.4715085,0.14849925
0.21726078,0.80645025
0.46483338,0.9740224
0.28661823,0.11826352
0.63250804,0.80144644
0.3818133,0.4199526
0.26304933,0.18818985
0.38931695,0.6301313
0.18815836,0.5055268
0.44703034,0.122216895
0.4725129,0.411955
0.33819845,0.85509455
0.3455465,0.4086086
0.5044764,0.36925247
0.4101423,0.41951442
0.39480388,0.13455291
0.5154383,0.3841433
0.104512565,0.29440504
0.32653552,0.5411551
0.29797402,0.23718143
0.47694722,0.6511036
0.60727733,0.7812526
0.5137028,0.3417597
0.46532008,0.14469932
0.5406823,0.68229353
0.6438403,0.21007542
0.38085148,0.57023
0.47161564,0.40493476
0.1946031,0.23503798
0.29230195,0.039487194
0.4645091,0.97405124
0.415459,0.545823
0.3810527,0.70921504
0.43803263,0.11796955
0.16798398,0.358285
0.49605632,0.8255548
0.40619054,0.79002607
0.3844213,0.6616595
0.52719015,0.67212474
0.52974564,0.78174216
0.0878589,0.6913911
0.5115485,0.92627996
0.092842884,0.25258556
0.12032812,0.72960764
0.07587659,0.46879438
0.09753327,0.74553144
0.29070652,0.3779213
0.39096382,0.57208735
0.27243483,0.5736601
0.23577651,0.6944805
0.57765347,0.30941206
0.19776526,0.60818654
0.10286083,0.35603788
0.09669193,0.22164848
0.0569605,0.44552365
0.50992495,0.46264747
0.57718253,0.29484764
0.19670396,0.16610065
0.284956,0.11991892
0.17470005,0.8523187
0.2884018,0.32961056
0.48117688,0.6341689
0.09945576,0.45430353
0.12075685,0.67899746
0.5024296,0.36104912
0.10410956,0.23500134
0.46709606,0.087344304
0.4283868,0.046951644
0.19217826,0.23090142
0.02705885,0.5919739
0.37846673,0.61422145
0.21093245,0.2976177
0.48924196,0.9701141
0.11817331,0.2961109
0.09903139,0.27432728
0.15217392,0.80098313
0.3162677,0.44363293
0.15650462,0.39261478
0.4445192,0.14422803
0.17585532,0.844875
0.3928096,0.7846849
0.5245794,0.04115564
0.09999721,0.7774955
0.4723708,0.5445326
0.107430786,0.43354166
0.083322264,0.7742434
0.36780053,0.17096533
0.22793822,0.5034554
0.23129876,0.6993553
0.16076599,0.67212456
0.4628975,0.49152705
0.55032253,0.045993906
0.572475,0.9482599
0.59476554,0.2504052
0.23006037,0.09663896
0.18699905,0.13528131
0.09069139,0.2449458
0.30637878,0.43287212
0.28327227,0.3921548
0.11498041,0.22660497
0.0595851,0.49039748
0.60102373,0.18965814
0.52507365,0.71469057
0.44934225,0.6850151
0.08651,0.43084294
0.1632222,0.1804152
0.16374551,0.7342873
0.6096582,0.79527915
0.4812345,0.08407617
0.5796901,0.67138404
0.37250936,0.1372769
0.38329488,0.31722897
0.14612132,0.12412825
0.46585473,0.41883314
0.52849346,0.6461658
0.51162404,0.3421479
0.21711276,0.6997624
0.060053874,0.6681293
0.13290657,0.62617856
0.05459918,0.6869793
0.46684745,0.6920677
0.44849128,0.40205276
0.51062256,0.5525454
0.58026296,0.26887137
0.39363152,0.15988658
0.5809232,0.94982046
0.16413955,0.6409753
0.3715555,0.38912567
0.14889514,0.5552022
0.636689,0.24766408
0.26367572,0.24272726
0.47873908,0.08047583
0.26432818,0.21708947
0.28218228,0.063401766
0.44752192,0.82362634
0.32137138,0.53927886
0.31781337,0.14650106
0.19846913,0.50406075
0.50587285,0.113252036
0.5161955,0.93464315
0.28604013,0.45310342
0.15415557,0.37275782
0.10647287,0.23592648
0.47011006,0.090830475
0.25473922,0.2534478
0.626107,0.76474464
0.16068907,0.6629428
0.4710946,0.56639457
0.098689,0.71475655
0.4297033,0.38786864
0.29252326,0.5327716
0.34937835,0.5263351
0.4807471,0.3947628
0.19119489,0.69088274
0.4645665,0.7796171
0.12007714,0.21189125
0.13054028,0.229557
0.097312324,0.4562684
0.6291335,0.28881904
0.49186066,0.83020526
0.36364877,0.86632854
0.48095083,0.22930928
0.1282726,0.8305917
0.63093174,0.74254894
0.39975363,0.4015394
0.21907966,0.6989588
0.36102548,0.81333554
0.10475144,0.47220922
0.60305816,0.32290438
0.3849391,0.9290007
0.36056918,0.8692045
0.086057425,0.23844148
0.13670167,0.38548002
0.49907395,0.15416579
0.3523122,0.82459253
0.15160622,0.5737223
0.66124064,0.13807897
0.47417948,0.80770546
0.27226794,0.14706433
0.22406726,0.5922431
0.1702266,0.47843117
0.041606706,0.45771196
0.6034558,0.9100292
0.41488427,0.704304
0.6423559,0.7577749
0.061396938,0.21974158
0.6586045,0.8246735
0.52567106,0.13958749
0.12866053,0.45752805
0.10446723,0.74450797
0.5010307,0.8568355
0.2810475,0.12704942
0.54986,0.2035313
0.12693961,0.7332187
0.2660451,0.1600053
0.19964816,0.72766846
0.5702263,0.9682374
0.47394022,0.5438902
0.3436624,0.40153778
0.46046633,0.6311663
0.37637213,0.1015438
0.44686705,0.29449737
0.30277863,0.525275
0.6510425,0.14165784
0.28073502,0.2797351
0.6336712,0.25660658
0.30218112,0.371449
0.62540454,0.2999103
0.3348252,0.28575623
0.19919498,0.3641657
0.36178508,0.066214316
0.43399388,0.463635
0.15625216,0.26032245
0.117724165,0.30246755
0.4304269,0.10893644
0.18456554,0.20706934
0.1795179,0.50102013
0.16265304,0.3076013
0.48305097,0.5418864
0.6183737,0.7522638
0.2303792,0.16418841
0.38525295,0.43283805
0.5747438,0.8162716
0.120165385,0.2768365
0.13500692,0.83725476
0.45662272,0.28365213
0.38071322,0.58783674
0.50625527,0.08755716
0.45141453,0.42589623
0.413634,0.89426535
0.16461278,0.33278283
0.40231133,0.6603823
0.51351804,0.6914021
0.39642113,0.3221841
0.093938835,0.3177881
0.35264847,0.029752366
0.47742984,0.08748678
0.10936347,0.78469944
0.6004824,0.25248495
0.41367042,0.3770928
0.5961199,0.2634758
0.09321721,0.23961684
0.22295599,0.7072522
0.310294,0.15250038
0.41114464,0.35143733
0.48265615,0.8633133
0.13176678,0.613178
0.29239947,0.69850826
0.62300587,0.15510796
0.31643248,0.15961757
0.20398319,0.20450196
0.26749554,0.61806846
